City1,City2,Weight
Morgan Hill,Rosemead,529.343
Morgan Hill,Roseville,249.48
Morgan Hill,Ross,135.956
Morgan Hill,Sacramento,219.513
Morgan Hill,Salinas,62.606
Morgan Hill,San Bernardino,598.218
Morgan Hill,San Buenaventura (Ventura),458.942
Morgan Hill,San Carlos,74.887
Morgan Hill,San Clemente,611.705
Morgan Hill,San Diego,706.367
Morgan Hill,San Francisco,111.314
Morgan Hill,San Gabriel,525.457
Morgan Hill,San Jacinto,657.257
Morgan Hill,San Jose,35.537
Morgan Hill,San Juan Bautista,40.361
Morgan Hill,San Leandro,86.879
Morgan Hill,San Lorenzo,80.191
Morgan Hill,San Luis Obispo,264.115
Morgan Hill,San Marino,522.384
Morgan Hill,San Pablo,120.758
Morgan Hill,San Rafael,134.055
Morgan Hill,Santa Ana,566.112
Morgan Hill,Santa Barbara,415.094
Morgan Hill,Santa Clara,44.282
Morgan Hill,Santa Clarita,465.227
Morgan Hill,Santa Cruz,73.117
Morgan Hill,Santa Fe Springs,535.49
Morgan Hill,Santa Maria,314.424
Morgan Hill,Santa Monica,510.359
Morgan Hill,Santa Rosa,194.209
Morgan Hill,Santee,712.052
Morgan Hill,Saratoga,41.687
Morgan Hill,Scotts Valley,64.044
Morgan Hill,Seaside,77.976
Morgan Hill,Sebastopol,193.456
Morgan Hill,Selma,232.271
Morgan Hill,Shafter,324.657
Morgan Hill,Shasta Lake,438.291
Morgan Hill,Signal Hill,548.191
Morgan Hill,Simi Valley,511.448
Morgan Hill,South El Monte,532.052
Morgan Hill,South Gate,533.389
Morgan Hill,South Pasadena,517.799
Morgan Hill,St. Helena,195.272
Morgan Hill,Stockton,156.144
Morgan Hill,Sunnyvale,52.655
Morgan Hill,Sutter Creek,228.161
Morgan Hill,Tahoe City,399.084
Morgan Hill,Tarzana,499.049
Morgan Hill,Temple City,528.43
Morgan Hill,Thousand Oaks,505.066
Morgan Hill,Torrance,534.949
Morgan Hill,Tracy,123.726
Morgan Hill,Truckee,379.485
Morgan Hill,Tulare,280.041
Morgan Hill,Turlock,145.579
Morgan Hill,Tustin,568.469
Morgan Hill,Twain Harte,251.587
Morgan Hill,Ukiah,289.66
Morgan Hill,Union City,69.255
Morgan Hill,Upland,563.913
Morgan Hill,Vacaville,166.604
Morgan Hill,Valencia,462.639
Morgan Hill,Vallejo,138.746
Morgan Hill,Ventura,458.942
Morgan Hill,Victorville,569.364
Morgan Hill,Visalia,281.709
Morgan Hill,Vista,661.286
Morgan Hill,Walnut Creek,106.705
Morgan Hill,Watsonville,55.499
Morgan Hill,West Covina,540.887
Morgan Hill,West Hollywood,505.875
Morgan Hill,West Sacramento,216.117
Morgan Hill,Westlake Village,508.777
Morgan Hill,Whittier,545.071
Morgan Hill,Wildomar,631.402
Morgan Hill,Willits,324.952
Morgan Hill,Woodlake,308.72
Morgan Hill,Woodland,212.564
Morgan Hill,Woodside,71.274
Morgan Hill,Yorba Linda,568.441
Morgan Hill,Yuba City,272.164
Morro Bay,Mount Shasta,783.977
Morro Bay,Mountain View,318.535
Morro Bay,Murrieta,452.992
Morro Bay,Napa,431.29
Morro Bay,National City,528.982
Morro Bay,Needles,656.411
Morro Bay,Nevada City,577.679
Morro Bay,Newark,325.961
Morro Bay,Newman,314.953
Morro Bay,Newport Beach,395.248
Morro Bay,Norco,408.205
Morro Bay,Norwalk,356.598
Morro Bay,Novato,412.66
Morro Bay,Oakdale,365.578
Morro Bay,Oakland,360.703
Morro Bay,Oakley,411.093
Morro Bay,Oceanside,462.957
Morro Bay,Ojai,226.059
Morro Bay,Ontario,384.309
Morro Bay,Orange,386.327
Morro Bay,Orange Cove,250.693
Morro Bay,Orinda,374.405
Morro Bay,Orland,592.509
Morro Bay,Oroville,580.356
Morro Bay,Oxnard,233.08
Morro Bay,Pacific Grove,238.185
Morro Bay,Pacifica,367.259
Morro Bay,Palm Desert,525.27
Morro Bay,Palm Springs,498.716
Morro Bay,Palmdale,352.887
Morro Bay,Palo Alto,324.006
Morro Bay,Palos Verdes Estates,345.215
Morro Bay,Paradise,611.075
Morro Bay,Paramount,350.315
Morro Bay,Parlier,227.869
Morro Bay,Pasadena,329.95
Morro Bay,Paso Robles,50.977
Morro Bay,Patterson,334.649
Morro Bay,Perris,442.968
Morro Bay,Petaluma,429.351
Morro Bay,Pico Rivera,346.696
Morro Bay,Piedmont,366.969
Morro Bay,Pinole,387.517
Morro Bay,Pismo Beach,41.245
Morro Bay,Pittsburg,395.383
Morro Bay,Placentia,383.89
Morro Bay,Placerville,538.911
Morro Bay,Pleasant Hill,373.238
Morro Bay,Pleasanton,336.233
Morro Bay,Plymouth,474.197
Morro Bay,Point Arena,599.653
Morro Bay,Pomona,373.906
Morro Bay,Port Hueneme,238.559
Morro Bay,Porterville,234.894
Morro Bay,Portola,718.484
Morro Bay,Portola Valley,335.055
Morro Bay,Poway,515.245
Morro Bay,Rancho Cordova,490.074
Morro Bay,Rancho Cucamonga,385.3
Morro Bay,Rancho Mirage,522.272
Morro Bay,Rancho Palos Verdes,366.291
Morro Bay,Rancho Santa Margarita,419.583
Morro Bay,Red Bluff,643.287
Morro Bay,Redding,690.818
Morro Bay,Redlands,428.43
Morro Bay,Redondo Beach,338.541
Morro Bay,Redwood City,333.12
Morro Bay,Reedley,233.283
Morro Bay,Rialto,406.409
Morro Bay,Richmond,380.225
Morro Bay,Ridgecrest,399.984
Morro Bay,Rio Dell,761.933
Morro Bay,Rio Vista,451.003
Morro Bay,Ripon,394.509
Morro Bay,Riverbank,362.927
Morro Bay,Riverside,416.267
Morro Bay,Rocklin,516.584
Morro Bay,Rohnert Park,444.313
Morro Bay,Rolling Hills,352.471
Morro Bay,Rolling Hills Estates,344.775
Morro Bay,Rosemead,344.158
Morro Bay,Roseville,511.766
Morro Bay,Ross,398.242
Morro Bay,Sacramento,472.289
Morro Bay,Salinas,204.104
Morro Bay,San Bernardino,413.333
Morro Bay,San Buenaventura (Ventura),216.247
Morro Bay,San Carlos,337.173
Morro Bay,San Clemente,428.43
Morro Bay,San Diego,523.093
Morro Bay,San Francisco,373.6
Morro Bay,San Gabriel,340.572
Morro Bay,San Jacinto,472.372
Morro Bay,San Jose,297.823
Morro Bay,San Juan Bautista,234.493
Morro Bay,San Leandro,349.165
Morro Bay,San Lorenzo,342.477
Morro Bay,San Luis Obispo,22.09
Morro Bay,San Marino,337.498
Morro Bay,San Pablo,383.044
Morro Bay,San Rafael,396.341
Morro Bay,Santa Ana,386.902
Morro Bay,Santa Barbara,172.4
Morro Bay,Santa Clara,306.569
Morro Bay,Santa Clarita,298.086
Morro Bay,Santa Cruz,264.128
Morro Bay,Santa Fe Springs,358.021
Morro Bay,Santa Maria,71.729
Morro Bay,Santa Monica,316.797
Morro Bay,Santa Rosa,456.496
Morro Bay,Santee,528.777
Morro Bay,Saratoga,303.973
Morro Bay,Scotts Valley,268.895
Morro Bay,Seaside,226.918
Morro Bay,Sebastopol,455.742
Morro Bay,Selma,218.559
Morro Bay,Shafter,190.065
Morro Bay,Shasta Lake,700.577
Morro Bay,Signal Hill,354.629
Morro Bay,Simi Valley,274.641
Morro Bay,South El Monte,346.867
Morro Bay,South Gate,346.614
Morro Bay,South Pasadena,332.321
Morro Bay,St. Helena,457.558
Morro Bay,Stockton,396.999
Morro Bay,Sunnyvale,314.941
Morro Bay,Sutter Creek,469.017
Morro Bay,Tahoe City,661.371
Morro Bay,Tarzana,290.953
Morro Bay,Temple City,343.545
Morro Bay,Thousand Oaks,262.372
Morro Bay,Torrance,341.387
Morro Bay,Tracy,374.754
Morro Bay,Truckee,641.771
Morro Bay,Tulare,204.772
Morro Bay,Turlock,329.867
Morro Bay,Tustin,390.712
Morro Bay,Twain Harte,416.533
Morro Bay,Ukiah,551.946
Morro Bay,Union City,331.541
Morro Bay,Upland,379.028
Morro Bay,Vacaville,428.89
Morro Bay,Valencia,293.717
Morro Bay,Vallejo,401.032
Morro Bay,Ventura,216.247
Morro Bay,Victorville,451.184
Morro Bay,Visalia,217.681
Morro Bay,Vista,478.011
Morro Bay,Walnut Creek,368.992
Morro Bay,Watsonville,234.106
Morro Bay,West Covina,355.701
Morro Bay,West Hollywood,317.74
Morro Bay,West Sacramento,478.403
Morro Bay,Westlake Village,266.083
Morro Bay,Whittier,359.885
Morro Bay,Wildomar,446.516
Morro Bay,Willits,587.238
Morro Bay,Woodlake,244.692
Morro Bay,Woodland,474.85
Morro Bay,Woodside,333.561
Morro Bay,Yorba Linda,391.282
Morro Bay,Yuba City,538.345
Mount Shasta,Mountain View,495.195
Mount Shasta,Murrieta,1094.399
Mount Shasta,Napa,400.197
Mount Shasta,National City,1168.778
Mount Shasta,Needles,1237.017
Mount Shasta,Nevada City,333.801
Mount Shasta,Newark,472.624
Mount Shasta,Newman,517.175
Mount Shasta,Newport Beach,1045.331
Mount Shasta,Norco,1049.611
Mount Shasta,Norwalk,996.643
Mount Shasta,Novato,425.914
Mount Shasta,Oakdale,475.561
Mount Shasta,Oakland,432.989
Mount Shasta,Oakley,439.754
Mount Shasta,Oceanside,1102.752
Mount Shasta,Ojai,930.255
Mount Shasta,Ontario,1025.715
Mount Shasta,Orange,1018.775
Mount Shasta,Orange Cove,679.786
Mount Shasta,Orinda,428.06
Mount Shasta,Orland,192.925
Mount Shasta,Oroville,244.462
Mount Shasta,Oxnard,980.926
Mount Shasta,Pacific Grove,603.734
Mount Shasta,Pacifica,461.106
Mount Shasta,Palm Desert,1166.677
Mount Shasta,Palm Springs,1140.123
Mount Shasta,Palmdale,943.844
Mount Shasta,Palo Alto,492.208
Mount Shasta,Palos Verdes Estates,995.298
Mount Shasta,Paradise,230.637
Mount Shasta,Paramount,994.839
Mount Shasta,Parlier,656.591
Mount Shasta,Pasadena,971.673
Mount Shasta,Paso Robles,740.367
Mount Shasta,Patterson,490.826
Mount Shasta,Perris,1084.374
Mount Shasta,Petaluma,433.292
Mount Shasta,Pico Rivera,988.402
Mount Shasta,Piedmont,433.952
Mount Shasta,Pinole,408.912
Mount Shasta,Pismo Beach,802.827
Mount Shasta,Pittsburg,424.045
Mount Shasta,Placentia,1017.57
Mount Shasta,Placerville,423.897
Mount Shasta,Pleasant Hill,410.774
Mount Shasta,Pleasanton,450.643
Mount Shasta,Plymouth,419.296
Mount Shasta,Point Arena,476.79
Mount Shasta,Pomona,1015.312
Mount Shasta,Port Hueneme,990.856
Mount Shasta,Porterville,735.788
Mount Shasta,Portola,346.717
Mount Shasta,Portola Valley,496.759
Mount Shasta,Poway,1155.04
Mount Shasta,Rancho Cordova,375.06
Mount Shasta,Rancho Cucamonga,1026.706
Mount Shasta,Rancho Mirage,1163.678
Mount Shasta,Rancho Palos Verdes,1016.374
Mount Shasta,Rancho Santa Margarita,1052.675
Mount Shasta,Red Bluff,144.107
Mount Shasta,Redding,98.95
Mount Shasta,Redlands,1069.837
Mount Shasta,Redondo Beach,988.624
Mount Shasta,Redwood City,480.479
Mount Shasta,Reedley,663.146
Mount Shasta,Rialto,1047.815
Mount Shasta,Richmond,417.438
Mount Shasta,Ridgecrest,980.589
Mount Shasta,Rio Dell,342.806
Mount Shasta,Rio Vista,396.263
Mount Shasta,Ripon,457.599
Mount Shasta,Riverbank,477.269
Mount Shasta,Riverside,1057.673
Mount Shasta,Rocklin,345.768
Mount Shasta,Rohnert Park,447.664
Mount Shasta,Rolling Hills,1002.555
Mount Shasta,Rolling Hills Estates,994.858
Mount Shasta,Rosemead,985.864
Mount Shasta,Roseville,341.356
Mount Shasta,Ross,441.529
Mount Shasta,Sacramento,355.177
Mount Shasta,Salinas,581.494
Mount Shasta,San Bernardino,1054.739
Mount Shasta,San Buenaventura (Ventura),982.624
Mount Shasta,San Carlos,477.174
Mount Shasta,San Clemente,1068.226
Mount Shasta,San Diego,1162.888
Mount Shasta,San Francisco,442.668
Mount Shasta,San Gabriel,981.979
Mount Shasta,San Jacinto,1113.778
Mount Shasta,San Jose,494.335
Mount Shasta,San Juan Bautista,559.249
Mount Shasta,San Leandro,449.804
Mount Shasta,San Lorenzo,452.804
Mount Shasta,San Luis Obispo,783.003
Mount Shasta,San Marino,978.905
Mount Shasta,San Pablo,414.524
Mount Shasta,San Rafael,435.877
Mount Shasta,Santa Ana,1022.633
Mount Shasta,Santa Barbara,933.982
Mount Shasta,Santa Clara,492.472
Mount Shasta,Santa Clarita,921.748
Mount Shasta,Santa Cruz,537.156
Mount Shasta,Santa Fe Springs,992.011
Mount Shasta,Santa Maria,833.312
Mount Shasta,Santa Monica,966.88
Mount Shasta,Santa Rosa,405.249
Mount Shasta,Santee,1168.573
Mount Shasta,Saratoga,505.949
Mount Shasta,Scotts Valley,528.083
Mount Shasta,Seaside,596.864
Mount Shasta,Sebastopol,459.092
Mount Shasta,Selma,650.642
Mount Shasta,Shafter,781.178
Mount Shasta,Shasta Lake,87.58
Mount Shasta,Signal Hill,1004.712
Mount Shasta,Simi Valley,967.969
Mount Shasta,South El Monte,988.573
Mount Shasta,South Gate,989.911
Mount Shasta,South Pasadena,974.321
Mount Shasta,St. Helena,400.432
Mount Shasta,Stockton,429.513
Mount Shasta,Sunnyvale,492.68
Mount Shasta,Sutter Creek,425.432
Mount Shasta,Tahoe City,423.443
Mount Shasta,Tarzana,955.57
Mount Shasta,Temple City,984.951
Mount Shasta,Thousand Oaks,984.572
Mount Shasta,Torrance,991.471
Mount Shasta,Tracy,460.016
Mount Shasta,Truckee,399.777
Mount Shasta,Tulare,698.412
Mount Shasta,Turlock,496.338
Mount Shasta,Tustin,1024.99
Mount Shasta,Twain Harte,540.183
Mount Shasta,Ukiah,397.08
Mount Shasta,Union City,465.375
Mount Shasta,Upland,1020.434
Mount Shasta,Vacaville,356.052
Mount Shasta,Valencia,919.16
Mount Shasta,Vallejo,395.392
Mount Shasta,Ventura,982.624
Mount Shasta,Victorville,1015.534
Mount Shasta,Visalia,692.992
Mount Shasta,Vista,1117.807
Mount Shasta,Walnut Creek,415.792
Mount Shasta,Watsonville,574.387
Mount Shasta,West Covina,997.408
Mount Shasta,West Hollywood,962.396
Mount Shasta,West Sacramento,356.574
Mount Shasta,Westlake Village,981.334
Mount Shasta,Whittier,1001.592
Mount Shasta,Wildomar,1087.923
Mount Shasta,Willits,411.348
Mount Shasta,Woodlake,705.549
Mount Shasta,Woodland,324.596
Mount Shasta,Woodside,490.307
Mount Shasta,Yorba Linda,1024.962
Mount Shasta,Yuba City,287.298
Mountain View,Murrieta,691.175
Mountain View,Napa,142.523
Mountain View,National City,765.554
Mountain View,Needles,844.144
Mountain View,Nevada City,288.911
Mountain View,Newark,27.599
Mountain View,Newman,157.657
Mountain View,Newport Beach,642.107
Mountain View,Norco,646.388
Mountain View,Norwalk,593.42
Mountain View,Novato,118.285
Mountain View,Oakdale,154.152
Mountain View,Oakland,70.47
Mountain View,Oakley,122.325
Mountain View,Oceanside,699.529
Mountain View,Ojai,522.051
Mountain View,Ontario,622.492
Mountain View,Orange,615.551
Mountain View,Orange Cove,314.713
Mountain View,Orinda,84.172
Mountain View,Orland,303.742
Mountain View,Oroville,296.674
Mountain View,Oxnard,529.072
Mountain View,Pacific Grove,138.144
Mountain View,Pacifica,55.725
Mountain View,Palm Desert,763.453
Mountain View,Palm Springs,736.899
Mountain View,Palmdale,540.62
Mountain View,Palo Alto,11.271
Mountain View,Palos Verdes Estates,592.075
Mountain View,Paradise,327.393
Mountain View,Paramount,591.616
Mountain View,Parlier,291.518
Mountain View,Pasadena,568.45
Mountain View,Paso Robles,274.777
Mountain View,Patterson,136.246
Mountain View,Perris,681.151
Mountain View,Petaluma,134.977
Mountain View,Pico Rivera,585.179
Mountain View,Piedmont,76.736
Mountain View,Pinole,93.143
Mountain View,Pismo Beach,337.237
Mountain View,Pittsburg,106.616
Mountain View,Placentia,614.347
Mountain View,Placerville,259.784
Mountain View,Pleasant Hill,84.471
Mountain View,Pleasanton,47.466
Mountain View,Plymouth,206.86
Mountain View,Point Arena,305.279
Mountain View,Pomona,612.089
Mountain View,Port Hueneme,534.551
Mountain View,Porterville,370.715
Mountain View,Portola,429.717
Mountain View,Portola Valley,23.521
Mountain View,Poway,751.817
Mountain View,Rancho Cordova,210.947
Mountain View,Rancho Cucamonga,623.483
Mountain View,Rancho Mirage,760.455
Mountain View,Rancho Palos Verdes,613.15
Mountain View,Rancho Santa Margarita,649.452
Mountain View,Red Bluff,354.52
Mountain View,Redding,402.051
Mountain View,Redlands,666.613
Mountain View,Redondo Beach,585.4
Mountain View,Redwood City,20.385
Mountain View,Reedley,298.073
Mountain View,Rialto,644.592
Mountain View,Richmond,85.85
Mountain View,Ridgecrest,587.717
Mountain View,Rio Dell,467.559
Mountain View,Rio Vista,162.236
Mountain View,Ripon,127.172
Mountain View,Riverbank,146.842
Mountain View,Riverside,654.45
Mountain View,Rocklin,227.817
Mountain View,Rohnert Park,149.939
Mountain View,Rolling Hills,599.331
Mountain View,Rolling Hills Estates,591.635
Mountain View,Rosemead,582.641
Mountain View,Roseville,222.999
Mountain View,Ross,103.867
Mountain View,Sacramento,193.032
Mountain View,Salinas,115.904
Mountain View,San Bernardino,651.516
Mountain View,San Buenaventura (Ventura),512.24
Mountain View,San Carlos,24.438
Mountain View,San Clemente,665.003
Mountain View,San Diego,759.665
Mountain View,San Francisco,60.865
Mountain View,San Gabriel,578.755
Mountain View,San Jacinto,710.555
Mountain View,San Jose,21.556
Mountain View,San Juan Bautista,93.658
Mountain View,San Leandro,58.932
Mountain View,San Lorenzo,52.245
Mountain View,San Luis Obispo,317.413
Mountain View,San Marino,575.681
Mountain View,San Pablo,88.669
Mountain View,San Rafael,101.967
Mountain View,Santa Ana,619.41
Mountain View,Santa Barbara,468.392
Mountain View,Santa Clara,16.27
Mountain View,Santa Clarita,518.524
Mountain View,Santa Cruz,58.477
Mountain View,Santa Fe Springs,588.787
Mountain View,Santa Maria,367.721
Mountain View,Santa Monica,563.657
Mountain View,Santa Rosa,162.121
Mountain View,Santee,765.35
Mountain View,Saratoga,17.201
Mountain View,Scotts Valley,49.404
Mountain View,Seaside,131.273
Mountain View,Sebastopol,161.367
Mountain View,Selma,285.568
Mountain View,Shafter,377.955
Mountain View,Shasta Lake,411.81
Mountain View,Signal Hill,601.489
Mountain View,Simi Valley,564.746
Mountain View,South El Monte,585.35
Mountain View,South Gate,586.687
Mountain View,South Pasadena,571.097
Mountain View,St. Helena,168.791
Mountain View,Stockton,129.662
Mountain View,Sunnyvale,5.194
Mountain View,Sutter Creek,201.68
Mountain View,Tahoe City,372.603
Mountain View,Tarzana,552.346
Mountain View,Temple City,581.728
Mountain View,Thousand Oaks,558.364
Mountain View,Torrance,588.247
Mountain View,Tracy,97.244
Mountain View,Truckee,353.004
Mountain View,Tulare,333.339
Mountain View,Turlock,165.911
Mountain View,Tustin,621.767
Mountain View,Twain Harte,225.106
Mountain View,Ukiah,257.572
Mountain View,Union City,41.308
Mountain View,Upland,617.211
Mountain View,Vacaville,140.123
Mountain View,Valencia,515.937
Mountain View,Vallejo,108.098
Mountain View,Ventura,512.24
Mountain View,Victorville,622.662
Mountain View,Visalia,335.007
Mountain View,Vista,714.584
Mountain View,Walnut Creek,80.224
Mountain View,Watsonville,82.735
Mountain View,West Covina,594.184
Mountain View,West Hollywood,559.173
Mountain View,West Sacramento,189.636
Mountain View,Westlake Village,562.075
Mountain View,Whittier,598.368
Mountain View,Wildomar,684.699
Mountain View,Willits,292.864
Mountain View,Woodlake,362.017
Mountain View,Woodland,186.083
Mountain View,Woodside,22.027
Mountain View,Yorba Linda,621.739
Mountain View,Yuba City,245.683
Murrieta,Napa,773.256
Murrieta,National City,109.393
Murrieta,Needles,418.25
Murrieta,Nevada City,839.749
Murrieta,Newark,699.796
Murrieta,Newman,585.746
Murrieta,Newport Beach,110.181
Murrieta,Norco,59.916
Murrieta,Norwalk,105.374
Murrieta,Novato,771.508
Murrieta,Oakdale,635.821
Murrieta,Oakland,721.049
Murrieta,Oakley,690.387
Murrieta,Oceanside,59.911
Murrieta,Ojai,261.947
Murrieta,Ontario,81.304
Murrieta,Orange,88.5
Murrieta,Orange Cove,462.536
Murrieta,Orinda,720.954
Murrieta,Orland,903.636
Murrieta,Oroville,851.149
Murrieta,Oxnard,227.429
Murrieta,Pacific Grove,647.605
Murrieta,Pacifica,741.094
Murrieta,Palm Desert,116.195
Murrieta,Palm Springs,124.527
Murrieta,Palmdale,181.11
Murrieta,Palo Alto,697.84
Murrieta,Palos Verdes Estates,140.394
Murrieta,Paradise,881.868
Murrieta,Paramount,113.223
Murrieta,Parlier,455.587
Murrieta,Pasadena,124.995
Murrieta,Paso Robles,455.309
Murrieta,Patterson,605.442
Murrieta,Perris,30.839
Murrieta,Petaluma,788.2
Murrieta,Pico Rivera,115.41
Murrieta,Piedmont,723.243
Murrieta,Pinole,746.365
Murrieta,Pismo Beach,412.795
Murrieta,Pittsburg,700.893
Murrieta,Placentia,85.314
Murrieta,Placerville,809.704
Murrieta,Pleasant Hill,715.204
Murrieta,Pleasanton,683.205
Murrieta,Plymouth,744.99
Murrieta,Point Arena,958.501
Murrieta,Pomona,84.521
Murrieta,Port Hueneme,231.701
Murrieta,Porterville,382.36
Murrieta,Portola,898.927
Murrieta,Portola Valley,708.889
Murrieta,Poway,77.651
Murrieta,Rancho Cordova,760.867
Murrieta,Rancho Cucamonga,82.469
Murrieta,Rancho Mirage,117.62
Murrieta,Rancho Palos Verdes,150.621
Murrieta,Rancho Santa Margarita,101.822
Murrieta,Red Bluff,954.414
Murrieta,Redding,1001.945
Murrieta,Redlands,78.216
Murrieta,Redondo Beach,135.886
Murrieta,Redwood City,706.955
Murrieta,Reedley,453.495
Murrieta,Rialto,70.533
Murrieta,Richmond,739.073
Murrieta,Ridgecrest,270.39
Murrieta,Rio Dell,1120.781
Murrieta,Rio Vista,792.969
Murrieta,Ripon,644.963
Murrieta,Riverbank,638.777
Murrieta,Riverside,59.919
Murrieta,Rocklin,778.654
Murrieta,Rohnert Park,803.162
Murrieta,Rolling Hills,143.805
Murrieta,Rolling Hills Estates,140.648
Murrieta,Rosemead,113.124
Murrieta,Roseville,773.836
Murrieta,Ross,757.09
Murrieta,Sacramento,743.082
Murrieta,Salinas,613.525
Murrieta,San Bernardino,73.332
Murrieta,San Buenaventura (Ventura),238.03
Murrieta,San Carlos,711.007
Murrieta,San Clemente,92.743
Murrieta,San Diego,105.319
Murrieta,San Francisco,739.657
Murrieta,San Gabriel,117.727
Murrieta,San Jacinto,46.92
Murrieta,San Jose,671.657
Murrieta,San Juan Bautista,626.208
Murrieta,San Leandro,706.82
Murrieta,San Lorenzo,703.11
Murrieta,San Luis Obispo,432.632
Murrieta,San Marino,123.614
Murrieta,San Pablo,741.892
Murrieta,San Rafael,755.19
Murrieta,Santa Ana,94.256
Murrieta,Santa Barbara,281.57
Murrieta,Santa Clara,680.403
Murrieta,Santa Clarita,176.54
Murrieta,Santa Cruz,673.548
Murrieta,Santa Fe Springs,110.729
Murrieta,Santa Maria,383.504
Murrieta,Santa Monica,152.94
Murrieta,Santa Rosa,815.344
Murrieta,Santee,105.622
Murrieta,Saratoga,677.807
Murrieta,Scotts Valley,678.315
Murrieta,Seaside,636.339
Murrieta,Sebastopol,814.59
Murrieta,Selma,451.904
Murrieta,Shafter,331.61
Murrieta,Shasta Lake,1011.704
Murrieta,Signal Hill,121.504
Murrieta,Simi Valley,193.755
Murrieta,South El Monte,112.019
Murrieta,South Gate,123.768
Murrieta,South Pasadena,129.516
Murrieta,St. Helena,799.524
Murrieta,Stockton,667.792
Murrieta,Sunnyvale,688.776
Murrieta,Sutter Creek,739.81
Murrieta,Tahoe City,923.441
Murrieta,Tarzana,163.145
Murrieta,Temple City,115.033
Murrieta,Thousand Oaks,192.147
Murrieta,Torrance,132.778
Murrieta,Tracy,645.547
Murrieta,Truckee,903.841
Murrieta,Tulare,404.982
Murrieta,Turlock,604.582
Murrieta,Tustin,93.359
Murrieta,Twain Harte,670.921
Murrieta,Ukiah,910.794
Murrieta,Union City,705.376
Murrieta,Upland,84.806
Murrieta,Vacaville,770.856
Murrieta,Valencia,182.653
Murrieta,Vallejo,742.998
Murrieta,Ventura,238.03
Murrieta,Victorville,141.564
Murrieta,Visalia,427.654
Murrieta,Vista,53.937
Murrieta,Walnut Creek,710.957
Murrieta,Watsonville,652.293
Murrieta,West Covina,100.968
Murrieta,West Hollywood,142.903
Murrieta,West Sacramento,743.349
Murrieta,Westlake Village,188.91
Murrieta,Whittier,111.923
Murrieta,Wildomar,9.036
Murrieta,Willits,946.086
Murrieta,Woodlake,424.282
Murrieta,Woodland,773.071
Murrieta,Woodside,707.395
Murrieta,Yorba Linda,80.663
Murrieta,Yuba City,809.138
Napa,National City,846.909
Napa,Needles,925.499
Napa,Nevada City,194.996
Napa,Newark,110.755
Napa,Newman,195.306
Napa,Newport Beach,723.462
Napa,Norco,727.743
Napa,Norwalk,674.775
Napa,Novato,48.096
Napa,Oakdale,191.801
Napa,Oakland,71.12
Napa,Oakley,87.284
Napa,Oceanside,780.884
Napa,Ojai,608.387
Napa,Ontario,703.847
Napa,Orange,696.906
Napa,Orange Cove,387.008
Napa,Orinda,75.589
Napa,Orland,209.827
Napa,Oroville,202.759
Napa,Oxnard,642.191
Napa,Pacific Grove,251.263
Napa,Pacifica,99.238
Napa,Palm Desert,844.808
Napa,Palm Springs,818.254
Napa,Palmdale,621.975
Napa,Palo Alto,130.339
Napa,Palos Verdes Estates,673.43
Napa,Paradise,233.478
Napa,Paramount,672.971
Napa,Parlier,363.813
Napa,Pasadena,649.804
Napa,Paso Robles,387.896
Napa,Patterson,173.895
Napa,Perris,762.506
Napa,Petaluma,41.21
Napa,Pico Rivera,666.534
Napa,Piedmont,72.083
Napa,Pinole,47.043
Napa,Pismo Beach,450.357
Napa,Pittsburg,71.574
Napa,Placentia,695.701
Napa,Placerville,165.868
Napa,Pleasant Hill,58.303
Napa,Pleasanton,98.172
Napa,Plymouth,161.267
Napa,Point Arena,191.686
Napa,Pomona,693.444
Napa,Port Hueneme,647.671
Napa,Porterville,443.01
Napa,Portola,335.802
Napa,Portola Valley,134.89
Napa,Poway,833.172
Napa,Rancho Cordova,117.032
Napa,Rancho Cucamonga,704.838
Napa,Rancho Mirage,841.809
Napa,Rancho Palos Verdes,694.505
Napa,Rancho Santa Margarita,730.807
Napa,Red Bluff,260.605
Napa,Redding,308.136
Napa,Redlands,747.968
Napa,Redondo Beach,666.755
Napa,Redwood City,118.61
Napa,Reedley,370.368
Napa,Rialto,725.947
Napa,Richmond,55.569
Napa,Ridgecrest,669.072
Napa,Rio Dell,353.966
Napa,Rio Vista,68.321
Napa,Ripon,164.821
Napa,Riverbank,184.491
Napa,Riverside,735.805
Napa,Rocklin,133.901
Napa,Rohnert Park,51.773
Napa,Rolling Hills,680.686
Napa,Rolling Hills Estates,672.99
Napa,Rosemead,663.996
Napa,Roseville,129.084
Napa,Ross,65.17
Napa,Sacramento,99.117
Napa,Salinas,229.024
Napa,San Bernardino,732.871
Napa,San Buenaventura (Ventura),625.359
Napa,San Carlos,115.306
Napa,San Clemente,746.358
Napa,San Diego,841.02
Napa,San Francisco,80.799
Napa,San Gabriel,660.11
Napa,San Jacinto,791.91
Napa,San Jose,141.864
Napa,San Juan Bautista,206.778
Napa,San Leandro,87.935
Napa,San Lorenzo,90.936
Napa,San Luis Obispo,430.533
Napa,San Marino,657.036
Napa,San Pablo,52.655
Napa,San Rafael,58.059
Napa,Santa Ana,700.765
Napa,Santa Barbara,581.511
Napa,Santa Clara,140.001
Napa,Santa Clarita,599.879
Napa,Santa Cruz,184.685
Napa,Santa Fe Springs,670.142
Napa,Santa Maria,480.841
Napa,Santa Monica,645.012
Napa,Santa Rosa,67.764
Napa,Santee,846.705
